author_dim.author_key,author_dim.author_id,author_dim.author_name,author_dim.author_addr,author_dim.birthday,author_dim.status,author_dim.created_time,author_dim.updated_time,author_dim.last_mofidied,author_dim.content_type_key
3469,7922,Philip Henslowe,N/A,1970-01-01 00:00:00.0,ACT,2017-10-09 09:40:46.0,2017-10-09 09:40:46.0,2017-10-16 10:04:59.0,1
3470,7910,Dou Zi,N/A,1970-01-01 00:00:00.0,ACT,2017-10-03 16:25:29.0,2017-10-03 16:25:29.0,2017-10-16 10:05:00.0,1
3471,7919,Sudhir Chandra,N/A,1970-01-01 00:00:00.0,ACT,2017-10-09 09:26:29.0,2017-10-09 09:26:29.0,2017-10-16 10:05:01.0,1
3472,7932,Miêu Gia,N/A,1970-01-01 00:00:00.0,ACT,2017-10-17 16:03:34.0,2017-10-17 16:03:34.0,2017-10-19 20:40:54.0,1
3473,7925,Sanja Matijasevi,N/A,1970-01-01 00:00:00.0,ACT,2017-10-16 09:24:07.0,2017-10-16 09:24:07.0,2017-10-19 20:40:54.0,1
3474,7926,Lê Anh Vinh (chủ biên),N/A,1970-01-01 00:00:00.0,ACT,2017-10-16 10:00:19.0,2017-10-16 10:00:19.0,2017-10-19 20:40:54.0,1
3476,7937,Susan Curtis - Pat Thomas - Dragana Vilinac,N/A,1970-01-01 00:00:00.0,ACT,2017-10-23 08:49:11.0,2017-10-23 08:49:11.0,2017-10-27 11:15:05.0,1
3477,7944,Satoshi Noguchi,N/A,1970-01-01 00:00:00.0,ACT,2017-10-23 09:21:50.0,2017-10-23 09:21:50.0,2017-10-27 11:15:05.0,1
3478,7934,Lisa Hark Ph.D - Dr. Darwin Deen,N/A,1970-01-01 00:00:00.0,ACT,2017-10-23 08:34:50.0,2017-10-23 08:34:50.0,2017-10-27 11:15:05.0,1
3479,7941,Rich Leigh,N/A,1970-01-01 00:00:00.0,ACT,2017-10-23 09:10:29.0,2017-10-23 09:10:29.0,2017-10-27 11:15:06.0,1
3480,7949,Charles Whitfield,N/A,1970-01-01 00:00:00.0,ACT,2017-10-23 09:46:05.0,2017-10-23 09:46:05.0,2017-10-27 11:15:06.0,1
3481,7938,Peter Hollins,N/A,1970-01-01 00:00:00.0,ACT,2017-10-23 09:03:53.0,2017-10-23 09:03:53.0,2017-10-27 11:15:06.0,1
3482,7947,Piyachart Isarabhakdee,N/A,1970-01-01 00:00:00.0,ACT,2017-10-23 09:30:43.0,2017-10-23 09:30:43.0,2017-10-27 11:24:57.0,1
3483,7952,Ngô Đức vượng,N/A,1970-01-01 00:00:00.0,ACT,2017-10-30 08:31:32.0,2017-10-30 08:31:32.0,2017-12-05 11:02:19.0,1
3484,7953,Steve Zikman,N/A,1970-01-01 00:00:00.0,ACT,2017-10-30 08:45:37.0,2017-10-30 08:45:37.0,2017-12-05 11:02:21.0,1
3485,7961,Ulrich Boser,N/A,1970-01-01 00:00:00.0,ACT,2017-10-30 09:32:57.0,2017-10-30 09:32:57.0,2017-12-05 11:02:21.0,1
3486,7968,Ngô Kế Tựu,N/A,1970-01-01 00:00:00.0,ACT,2017-11-06 08:49:50.0,2017-11-06 08:49:50.0,2017-12-05 11:02:21.0,1
3487,7972,Bửu Ý,N/A,1970-01-01 00:00:00.0,ACT,2017-11-06 09:29:57.0,2017-11-06 09:29:57.0,2017-12-05 11:02:23.0,1
3488,7981,BS. Nguyễn Ý Đức,N/A,1970-01-01 00:00:00.0,ACT,2017-11-06 10:01:22.0,2017-11-06 10:01:22.0,2017-12-05 11:02:23.0,1
3489,7989,Lý Quí Chung,N/A,1970-01-01 00:00:00.0,ACT,2017-11-08 13:53:41.0,2017-11-08 13:53:41.0,2017-12-05 11:02:23.0,1
3490,7996,Sylvia Boorstein,N/A,1970-01-01 00:00:00.0,ACT,2017-11-13 09:07:19.0,2017-11-13 09:07:19.0,2017-12-05 11:02:23.0,1
3491,8004,Joseph Murphy,N/A,1970-01-01 00:00:00.0,ACT,2017-11-13 09:43:29.0,2017-11-13 09:43:29.0,2017-12-05 11:02:24.0,1
3492,8011,Hoàng Thị Thọ,N/A,1970-01-01 00:00:00.0,ACT,2017-11-13 10:44:48.0,2017-11-13 10:44:48.0,2017-12-05 11:02:24.0,1
3493,8016,Glen Arnold,N/A,1970-01-01 00:00:00.0,ACT,2017-11-27 09:08:00.0,2017-11-27 09:08:00.0,2017-12-05 11:02:25.0,1
3494,8022,Gabriel Wyner,N/A,1970-01-01 00:00:00.0,ACT,2017-11-27 09:26:50.0,2017-11-27 09:26:50.0,2017-12-05 11:02:26.0,1
3495,8028,Martin Bjergegaard,N/A,1970-01-01 00:00:00.0,ACT,2017-11-28 10:46:38.0,2017-11-28 10:46:38.0,2017-12-05 11:02:26.0,1
3496,7956,Leroy Eims,N/A,1970-01-01 00:00:00.0,ACT,2017-10-30 09:20:19.0,2017-10-30 09:20:19.0,2017-12-05 11:02:26.0,1
3497,7962,Chris Thomason,N/A,1970-01-01 00:00:00.0,ACT,2017-10-30 09:46:18.0,2017-10-30 09:46:18.0,2017-12-05 11:02:28.0,1
3498,7969,Ngô Minh,N/A,1970-01-01 00:00:00.0,ACT,2017-11-06 09:07:07.0,2017-11-06 09:07:07.0,2017-12-05 11:02:28.0,1
3499,7975,Du Tử Lê,N/A,1970-01-01 00:00:00.0,ACT,2017-11-06 09:30:28.0,2017-11-06 09:30:28.0,2017-12-05 11:02:28.0,1
3500,7983,Tống Tiểu Kỳ,N/A,1970-01-01 00:00:00.0,ACT,2017-11-06 10:27:34.0,2017-11-06 10:27:34.0,2017-12-05 11:02:30.0,1
3501,7990,Vũ Ngọc Phan,N/A,1970-01-01 00:00:00.0,ACT,2017-11-08 14:09:40.0,2017-11-08 14:09:40.0,2017-12-05 11:02:30.0,1
3502,7999,Việt Linh,N/A,1970-01-01 00:00:00.0,ACT,2017-11-13 09:24:50.0,2017-11-13 09:24:50.0,2017-12-05 11:02:30.0,1
3503,8005,Stewart Edward White,N/A,1970-01-01 00:00:00.0,ACT,2017-11-13 10:02:48.0,2017-11-13 10:02:48.0,2017-12-05 11:02:30.0,1
3504,8013,Lam Linh,N/A,1970-01-01 00:00:00.0,ACT,2017-11-13 11:22:29.0,2017-11-13 11:22:29.0,2017-12-05 11:02:31.0,1
3505,8019,Susan Quilliam,N/A,1970-01-01 00:00:00.0,ACT,2017-11-27 09:09:01.0,2017-11-27 09:09:01.0,2017-12-05 11:02:32.0,1
3506,8023,Trần Mai,N/A,1970-01-01 00:00:00.0,ACT,2017-11-27 09:35:20.0,2017-11-27 09:35:20.0,2017-12-05 11:02:32.0,1
3507,8031,Jordan Milne,N/A,1970-01-01 00:00:00.0,ACT,2017-11-28 10:51:59.0,2017-11-28 10:51:59.0,2017-12-05 11:02:33.0,1
3508,7959,Peter Coughter,N/A,1970-01-01 00:00:00.0,ACT,2017-10-30 09:30:18.0,2017-10-30 09:30:18.0,2017-12-05 11:02:33.0,1
3509,7965,Kashiwagi Yoshiki,N/A,1970-01-01 00:00:00.0,ACT,2017-10-30 10:27:05.0,2017-10-30 10:27:05.0,2017-12-05 11:02:33.0,1
3510,7971,Nguyễn Thành Nhân,N/A,1970-01-01 00:00:00.0,ACT,2017-11-06 09:20:39.0,2017-11-06 09:20:39.0,2017-12-05 11:02:33.0,1
3511,7978,GS. BS. Nguyễn Song Tuấn Tú Charles - BS. Nguyễn Song Anh Tú và Mary Ann Marshall,N/A,1970-01-01 00:00:00.0,ACT,2017-11-06 09:55:10.0,2017-11-06 09:55:10.0,2017-12-05 11:02:34.0,1
3512,7986,TS. Hồ Đắc Túc,N/A,1970-01-01 00:00:00.0,ACT,2017-11-06 11:32:37.0,2017-11-06 11:32:37.0,2017-12-05 11:02:35.0,1
3513,7993,Võ Văn Thành Nghĩa,N/A,1970-01-01 00:00:00.0,ACT,2017-11-13 09:00:07.0,2017-11-13 09:00:07.0,2017-12-05 11:02:35.0,1
3514,8001,Walter de la Mare,N/A,1970-01-01 00:00:00.0,ACT,2017-11-13 09:35:35.0,2017-11-13 09:35:35.0,2017-12-05 11:02:36.0,1
3515,8008,Trương Quang,N/A,1970-01-01 00:00:00.0,ACT,2017-11-13 10:26:46.0,2017-11-13 10:26:46.0,2017-12-05 11:02:36.0,1
3516,8014,BS. Nguyễn Thị Ngọc Hương - BS. Lê Kim Huệ - KS. Trương Thị Nhàn,N/A,1970-01-01 00:00:00.0,ACT,2017-11-20 09:51:36.0,2017-11-20 09:51:36.0,2017-12-05 11:02:36.0,1
3517,8020,Thôi Hiểu Lệ,N/A,1970-01-01 00:00:00.0,ACT,2017-11-27 09:22:14.0,2017-11-27 09:22:14.0,2017-12-05 11:02:37.0,1
3518,8025,Moogwi Kim & Mrs. Pumpkin,N/A,1970-01-01 00:00:00.0,ACT,2017-11-27 11:17:52.0,2017-11-27 11:17:52.0,2017-12-05 11:02:37.0,1
3519,8032,U Phi Nha,N/A,1970-01-01 00:00:00.0,ACT,2017-11-29 16:37:09.0,2018-05-29 08:37:49.0,2018-06-14 13:50:16.0,1
3521,8040,﻿﻿Annette Kast-Zahn,N/A,1970-01-01 00:00:00.0,ACT,2017-12-04 09:10:59.0,2017-12-04 09:10:59.0,2017-12-05 15:52:14.0,1
3522,8037,Hartmut Morgenroth,N/A,1970-01-01 00:00:00.0,ACT,2017-12-04 09:05:13.0,2017-12-04 09:05:13.0,2017-12-05 15:56:14.0,1
3523,8043,Nguyễn Trí,N/A,1970-01-01 00:00:00.0,ACT,2017-12-04 09:27:37.0,2017-12-04 09:27:37.0,2017-12-05 15:56:33.0,1
3524,8046,Nấm Hương Xào,N/A,1970-01-01 00:00:00.0,ACT,2017-12-06 17:11:08.0,2018-05-29 08:46:33.0,2018-06-14 13:50:16.0,1
3525,8058,Cecelia Ahern,N/A,1970-01-01 00:00:00.0,ACT,2017-12-11 10:30:35.0,2017-12-11 10:30:35.0,2017-12-11 18:50:32.0,1
3526,8061,Hal Urban,N/A,1970-01-01 00:00:00.0,ACT,2017-12-11 11:13:29.0,2017-12-11 11:13:29.0,2017-12-11 18:50:36.0,1
3527,8050,Gillian Stokes,N/A,1970-01-01 00:00:00.0,ACT,2017-12-11 08:59:59.0,2017-12-11 08:59:59.0,2017-12-11 18:57:32.0,1
3528,8067,Steve Gottry,N/A,1970-01-01 00:00:00.0,ACT,2017-12-18 09:13:30.0,2017-12-18 09:13:30.0,2017-12-26 08:23:45.0,1
3529,8074,Mai Tuyết,N/A,1970-01-01 00:00:00.0,ACT,2017-12-20 11:07:29.0,2017-12-20 11:07:29.0,2017-12-26 08:24:07.0,1
3530,8080,Minh Phương biên soạn,N/A,1970-01-01 00:00:00.0,ACT,2017-12-25 10:39:00.0,2017-12-25 10:39:00.0,2017-12-26 08:24:26.0,1
3531,8086,Dư Đại Cát,N/A,1970-01-01 00:00:00.0,ACT,2017-12-25 10:52:54.0,2017-12-25 10:52:54.0,2017-12-26 08:24:46.0,1
3532,8091,Mai Chi,N/A,1970-01-01 00:00:00.0,ACT,2017-12-25 11:41:46.0,2017-12-25 11:41:46.0,2017-12-26 08:25:05.0,1
3533,8062,Ron Fry,N/A,1970-01-01 00:00:00.0,ACT,2017-12-18 08:29:29.0,2017-12-18 08:29:29.0,2017-12-26 08:25:23.0,1
3534,8068,Richard Carlson Kristine,N/A,1970-01-01 00:00:00.0,ACT,2017-12-18 09:43:10.0,2017-12-18 09:43:10.0,2017-12-26 08:25:42.0,1
3535,8076,Quả Táo Độc Mà Công Chúa Cắn,N/A,1970-01-01 00:00:00.0,ACT,2017-12-25 08:30:35.0,2017-12-25 08:30:35.0,2017-12-26 08:26:00.0,1
3536,8083,Jon Acuff,N/A,1970-01-01 00:00:00.0,ACT,2017-12-25 10:44:55.0,2017-12-25 10:44:55.0,2017-12-26 08:26:19.0,1
3537,8088,Thành Đạt,N/A,1970-01-01 00:00:00.0,ACT,2017-12-25 11:11:54.0,2017-12-25 11:11:54.0,2017-12-26 08:26:37.0,1
3538,8064,Anthony Strano,N/A,1970-01-01 00:00:00.0,ACT,2017-12-18 08:42:55.0,2017-12-18 08:42:55.0,2017-12-26 08:26:55.0,1
3539,8071,John Gray,N/A,1970-01-01 00:00:00.0,ACT,2017-12-18 10:10:11.0,2017-12-18 10:10:51.0,2017-12-26 08:27:06.0,1
3540,8079,Dan Sullivan - Catherine Nomura,N/A,1970-01-01 00:00:00.0,ACT,2017-12-25 10:31:29.0,2017-12-25 10:31:29.0,2017-12-26 08:27:19.0,1
3541,8085,Phan Hiếu,N/A,1970-01-01 00:00:00.0,ACT,2017-12-25 10:48:04.0,2017-12-25 10:48:04.0,2017-12-26 08:27:29.0,1
3542,8089,Andrew Hallam,N/A,1970-01-01 00:00:00.0,ACT,2017-12-25 11:24:22.0,2017-12-25 11:24:22.0,2017-12-26 08:28:29.0,1
3543,8094,Bao Bao Tử,N/A,1970-01-01 00:00:00.0,ACT,2017-12-29 08:58:14.0,2018-05-29 09:42:46.0,2018-06-14 13:50:16.0,1
3544,8096,Lep Xcriaghin,N/A,1970-01-01 00:00:00.0,ACT,2018-01-02 09:23:16.0,2018-01-02 09:23:16.0,2018-01-02 18:15:33.0,1
3545,8100,Negoro Tatsuyuki,N/A,1970-01-01 00:00:00.0,ACT,2018-01-08 09:10:36.0,2018-01-08 09:10:36.0,2018-01-18 19:35:05.0,1
3546,8106,Verne Varona,N/A,1970-01-01 00:00:00.0,ACT,2018-01-08 10:53:56.0,2018-01-08 10:53:56.0,2018-01-18 19:35:14.0,1
3547,8112,Momose Yoshiko,N/A,1970-01-01 00:00:00.0,ACT,2018-01-15 09:07:38.0,2018-01-15 09:07:38.0,2018-01-18 19:35:23.0,1
3548,8118,James Altucher,N/A,1970-01-01 00:00:00.0,ACT,2018-01-15 09:46:53.0,2018-01-15 09:46:53.0,2018-01-18 19:35:33.0,1
3549,8099,"George B.Bradt, Jayme A.Check, Jorge E.Pedraza",N/A,1970-01-01 00:00:00.0,ACT,2018-01-08 09:01:39.0,2018-01-08 09:01:39.0,2018-01-18 19:35:43.0,1
3550,8103,Nguyễn Hồng Hải,N/A,1970-01-01 00:00:00.0,ACT,2018-01-08 09:27:04.0,2018-01-08 09:27:04.0,2018-01-18 19:35:52.0,1
3551,8109,Seigaku,N/A,1970-01-01 00:00:00.0,ACT,2018-01-15 08:57:21.0,2018-01-15 08:57:21.0,2018-01-18 19:36:02.0,1
3552,8117,Nguyễn Mai Đức,N/A,1970-01-01 00:00:00.0,ACT,2018-01-15 09:33:48.0,2018-01-15 09:33:48.0,2018-01-18 19:36:11.0,1
3553,8121,Nguyễn Áng,N/A,1970-01-01 00:00:00.0,ACT,2018-01-18 16:20:42.0,2018-01-18 16:20:42.0,2018-01-18 19:36:21.0,1
3554,8102,Warren Berger,N/A,1970-01-01 00:00:00.0,ACT,2018-01-08 09:22:01.0,2018-01-08 09:22:01.0,2018-01-18 19:36:31.0,1
3555,8108,Shoukei Matsumoto,N/A,1970-01-01 00:00:00.0,ACT,2018-01-09 14:47:26.0,2018-01-09 14:47:26.0,2018-01-18 19:36:40.0,1
3556,8115,Fanara Lê,N/A,1970-01-01 00:00:00.0,ACT,2018-01-15 09:20:49.0,2018-01-15 09:20:49.0,2018-01-18 19:36:50.0,1
3557,8120,Jack. D. Schwager,N/A,1970-01-01 00:00:00.0,ACT,2018-01-15 09:53:54.0,2018-01-15 09:53:54.0,2018-01-18 19:36:59.0,1
3558,8126,Michael. H. Hugos,N/A,1970-01-01 00:00:00.0,ACT,2018-01-22 08:57:21.0,2018-01-22 08:57:21.0,2018-01-22 10:34:24.0,1
3559,8129,Tạ Minh Tuấn,N/A,1970-01-01 00:00:00.0,ACT,2018-01-22 09:08:11.0,2018-01-22 09:08:11.0,2018-01-22 10:34:46.0,1
3560,8135,Takuji Ishikawa,N/A,1970-01-01 00:00:00.0,ACT,2018-01-22 09:28:30.0,2018-01-22 09:28:30.0,2018-01-22 10:35:36.0,1
3561,8144,Ashlee Vance,N/A,1970-01-01 00:00:00.0,ACT,2018-01-22 10:31:17.0,2018-01-22 10:31:17.0,2018-01-22 11:15:30.0,1
3562,8160,Huệ Chi,N/A,1970-01-01 00:00:00.0,ACT,2018-01-29 09:13:37.0,2018-01-29 09:13:37.0,2018-01-31 16:44:34.0,1
3563,8167,Quân Tử Giang Sơn,N/A,1970-01-01 00:00:00.0,ACT,2018-01-31 16:33:33.0,2018-02-01 10:46:41.0,2018-02-01 10:55:34.0,1
3564,8170,Adam Lashinsky,N/A,1970-01-01 00:00:00.0,ACT,2018-02-05 08:38:07.0,2018-02-05 08:38:07.0,2018-02-06 08:11:19.0,1
3565,8172,David Cay Johnston,N/A,1970-01-01 00:00:00.0,ACT,2018-02-12 09:01:42.0,2018-02-12 09:01:42.0,2018-02-13 07:33:00.0,1
3566,8173,Doug Stephens,N/A,1970-01-01 00:00:00.0,ACT,2018-02-12 09:10:58.0,2018-02-12 09:10:58.0,2018-02-13 07:38:55.0,1
3567,8179,Wayne Barrett,N/A,1970-01-01 00:00:00.0,ACT,2018-02-12 14:59:51.0,2018-02-12 14:59:51.0,2018-02-13 09:51:19.0,1
3568,8178,Martin Krengel,N/A,1970-01-01 00:00:00.0,ACT,2018-02-12 14:30:47.0,2018-02-12 14:30:47.0,2018-02-13 09:51:35.0,1
3569,8175,Dean Graziosi,N/A,1970-01-01 00:00:00.0,ACT,2018-02-12 14:17:42.0,2018-02-12 14:17:42.0,2018-02-13 09:59:03.0,1
3570,8182,Du Nhân,N/A,1970-01-01 00:00:00.0,ACT,2018-02-23 08:18:55.0,2018-02-23 08:18:55.0,2018-02-23 08:29:02.0,1
3571,8185,David Cotton,N/A,1970-01-01 00:00:00.0,ACT,2018-02-26 09:13:42.0,2018-02-26 09:13:42.0,2018-02-26 16:42:38.0,1
3572,8187,Ninh Hàng Nhất,N/A,1970-01-01 00:00:00.0,ACT,2018-02-26 09:33:23.0,2018-02-26 09:33:23.0,2018-02-26 17:02:38.0,1
3573,8188,Chu Tử Ngư,N/A,1970-01-01 00:00:00.0,ACT,2018-02-26 15:03:08.0,2018-05-29 09:39:16.0,2018-06-14 13:50:16.0,1
3575,8191,Trúc Yến Tiểu Sinh,N/A,1970-01-01 00:00:00.0,ACT,2018-03-05 09:16:48.0,2018-03-05 09:16:48.0,2018-03-05 10:59:28.0,1
3576,8193,Lam Lâm,N/A,1970-01-01 00:00:00.0,ACT,2018-03-05 09:37:44.0,2018-03-05 09:37:44.0,2018-03-06 11:33:43.0,1
3577,8194,Ngô Đồng Tư Ngữ,N/A,1970-01-01 00:00:00.0,ACT,2018-03-05 10:28:14.0,2018-03-05 10:28:14.0,2018-03-06 11:40:24.0,1
3578,8196,Lê Thanh Hải (chủ biên),N/A,1970-01-01 00:00:00.0,ACT,2018-03-07 10:27:39.0,2018-03-07 10:27:39.0,2018-03-07 14:40:32.0,1
3579,8205,Lã Diệc Hàm,N/A,1970-01-01 00:00:00.0,ACT,2018-03-12 09:57:41.0,2018-03-12 09:57:41.0,2018-03-12 16:12:45.0,1
3580,8199,Asada Suguru,N/A,1970-01-01 00:00:00.0,ACT,2018-03-12 08:45:43.0,2018-03-12 08:45:43.0,2018-03-12 16:12:48.0,1
3581,8209,Lam Tiểu Mị,N/A,1970-01-01 00:00:00.0,ACT,2018-03-12 10:06:13.0,2018-03-12 10:06:13.0,2018-03-12 16:12:50.0,1
3582,8202,Satoshi Tsubota,N/A,1970-01-01 00:00:00.0,ACT,2018-03-12 08:54:11.0,2018-03-12 08:54:59.0,2018-03-12 16:21:20.0,1
3583,8212,Kiya,N/A,1970-01-01 00:00:00.0,ACT,2018-03-12 10:19:16.0,2018-03-12 10:19:16.0,2018-03-13 16:58:19.0,1
3584,8217,Lâm Chí Dĩnh,N/A,1970-01-01 00:00:00.0,ACT,2018-03-12 10:58:28.0,2018-03-12 10:58:28.0,2018-03-13 16:58:22.0,1
3585,8215,Cổ Nguyệt Hi,N/A,1970-01-01 00:00:00.0,ACT,2018-03-12 10:45:27.0,2018-03-12 10:45:27.0,2018-03-13 16:59:19.0,1
3586,8218,Tang Giới,N/A,1970-01-01 00:00:00.0,ACT,2018-03-12 11:33:20.0,2018-03-12 11:33:20.0,2018-03-13 17:01:32.0,1
3587,8222,Lạc Mạc Chi Vũ,N/A,1970-01-01 00:00:00.0,ACT,2018-03-19 09:00:50.0,2018-03-19 09:00:50.0,2018-03-26 10:00:05.0,1
3588,8229,Lưu Tử Khiết,N/A,1970-01-01 00:00:00.0,ACT,2018-03-19 09:48:58.0,2018-03-19 09:48:58.0,2018-03-26 10:00:07.0,1
3589,8235,Lạc Lâm Lang,N/A,1970-01-01 00:00:00.0,ACT,2018-03-20 08:29:20.0,2018-05-29 08:40:44.0,2018-06-14 13:50:16.0,1
3590,8220,Bùi Quang Thắng,N/A,1970-01-01 00:00:00.0,ACT,2018-03-19 08:56:27.0,2018-03-19 08:56:27.0,2018-03-26 10:00:10.0,1
3591,8226,Doãn Gia,N/A,1970-01-01 00:00:00.0,ACT,2018-03-19 09:23:34.0,2018-03-19 09:23:34.0,2018-03-26 10:00:13.0,1
3592,8234,Atsushi Innami,N/A,1970-01-01 00:00:00.0,ACT,2018-03-19 10:28:32.0,2018-03-19 10:28:32.0,2018-03-26 10:00:15.0,1
3593,8219,Beverly Guhl & Don H.Fontenelle Ph.D,N/A,1970-01-01 00:00:00.0,ACT,2018-03-19 08:43:21.0,2018-03-19 08:43:21.0,2018-03-26 10:00:17.0,1
3594,8225,Butch Bellah,N/A,1970-01-01 00:00:00.0,ACT,2018-03-19 09:21:17.0,2018-03-19 09:21:17.0,2018-03-26 10:00:19.0,1
3595,8232,Trần Thanh Cảnh,N/A,1970-01-01 00:00:00.0,ACT,2018-03-19 09:54:38.0,2018-03-19 09:54:38.0,2018-03-26 10:00:20.0,1
3596,8237,Cửu Mạch Ly,N/A,1970-01-01 00:00:00.0,ACT,2018-03-23 10:07:41.0,2018-05-29 09:12:47.0,2018-06-14 13:50:16.0,1
3597,8239,Shibamoto Hidenori,N/A,1970-01-01 00:00:00.0,ACT,2018-03-26 08:40:36.0,2018-03-26 08:40:36.0,2018-03-26 17:02:02.0,1
3598,8240,Phạm Quỳnh Giang,N/A,1970-01-01 00:00:00.0,ACT,2018-03-26 09:36:48.0,2018-03-26 09:36:48.0,2018-03-26 17:03:00.0,1
3599,8241,Thiện Từ,N/A,1970-01-01 00:00:00.0,ACT,2018-03-26 10:20:36.0,2018-03-26 10:20:50.0,2018-03-26 17:03:51.0,1
3600,8245,Uyên Nguyên,N/A,1970-01-01 00:00:00.0,ACT,2018-03-26 11:36:05.0,2018-03-26 11:36:05.0,2018-03-27 16:11:02.0,1
3601,8248,Vương Thục Nhi,N/A,1970-01-01 00:00:00.0,ACT,2018-03-26 14:13:30.0,2018-03-26 14:13:30.0,2018-03-27 16:12:01.0,1
3602,8249,Nguyễn Tập,N/A,1970-01-01 00:00:00.0,ACT,2018-03-26 14:26:48.0,2018-03-26 14:26:48.0,2018-03-27 16:14:02.0,1
3603,8252,Công Tử Diễn,N/A,1970-01-01 00:00:00.0,ACT,2018-03-28 18:16:53.0,2018-03-28 18:16:53.0,2018-03-29 09:54:13.0,1
3604,8253,Nguyễn Thế Vinh,N/A,1970-01-01 00:00:00.0,ACT,2018-03-30 11:10:14.0,2018-03-30 11:10:14.0,2018-03-30 11:24:20.0,1
3605,8254,Trương Anh Ngọc,N/A,1970-01-01 00:00:00.0,ACT,2018-03-31 10:02:57.0,2018-03-31 10:02:57.0,2018-03-31 10:34:31.0,1
3606,8262,Beverly Cleary,N/A,1970-01-01 00:00:00.0,ACT,2018-04-02 09:44:39.0,2018-04-02 09:44:39.0,2018-04-02 11:37:35.0,1
3607,8258,Joanne Fluke,N/A,1970-01-01 00:00:00.0,ACT,2018-04-02 09:30:24.0,2018-04-02 09:30:24.0,2018-04-02 11:38:35.0,1
3608,8264,Michael Ondaatje,N/A,1970-01-01 00:00:00.0,ACT,2018-04-02 10:03:21.0,2018-04-02 10:03:21.0,2018-04-02 11:44:54.0,1
3609,8265,Rosita Nguyen,N/A,1970-01-01 00:00:00.0,ACT,2018-04-03 11:18:15.0,2018-04-03 11:18:15.0,2018-04-06 12:39:27.0,1
3610,8283,Tử An,N/A,1970-01-01 00:00:00.0,ACT,2018-04-09 10:21:17.0,2018-04-09 10:21:17.0,2018-04-09 23:25:40.0,1
3611,8284,Ngọc Hoài Nhân,N/A,1970-01-01 00:00:00.0,ACT,2018-04-09 10:27:03.0,2018-04-09 10:27:03.0,2018-04-09 23:25:40.0,1
3612,8285,"Katrell Christie, Shannon McCaffrey",N/A,1970-01-01 00:00:00.0,ACT,2018-04-16 08:56:17.0,2018-04-16 09:03:45.0,2018-04-16 23:25:31.0,1
3613,8289,Bob Kulhan,N/A,1970-01-01 00:00:00.0,ACT,2018-04-16 09:49:34.0,2018-04-16 09:49:34.0,2018-04-16 23:25:31.0,1
3614,8288,Waseda Business School,N/A,1970-01-01 00:00:00.0,ACT,2018-04-16 09:36:26.0,2018-04-16 09:36:26.0,2018-04-16 23:25:31.0,1
3615,8287,Charles Morris,N/A,1970-01-01 00:00:00.0,ACT,2018-04-16 09:21:32.0,2018-04-16 09:21:32.0,2018-04-16 23:25:31.0,1
3616,8292,Steven Schuster,N/A,1970-01-01 00:00:00.0,ACT,2018-04-16 10:43:16.0,2018-04-16 10:43:16.0,2018-04-17 11:26:39.0,1
3617,8290,Kevin Kelly,N/A,1970-01-01 00:00:00.0,ACT,2018-04-16 10:15:38.0,2018-04-16 10:15:38.0,2018-04-17 11:26:39.0,1
3618,8293,Bernhard Schroeder,N/A,1970-01-01 00:00:00.0,ACT,2018-04-16 10:56:49.0,2018-04-16 10:56:49.0,2018-04-17 11:26:39.0,1
3619,8298,Nguyễn Thái Hải,N/A,1970-01-01 00:00:00.0,ACT,2018-04-23 08:56:38.0,2018-04-23 08:56:38.0,2018-04-23 11:27:31.0,1
3620,8296,Huề Hoa,N/A,1970-01-01 00:00:00.0,ACT,2018-04-23 08:33:06.0,2018-04-23 08:33:06.0,2018-04-23 11:27:31.0,1
3621,8302,Diane McFerrin Peters,N/A,1970-01-01 00:00:00.0,ACT,2018-04-23 10:12:57.0,2018-04-23 10:12:57.0,2018-04-24 11:26:39.0,1
3622,8301,Louise Boyd Cadwell,N/A,1970-01-01 00:00:00.0,ACT,2018-04-23 09:39:33.0,2018-04-23 09:39:33.0,2018-04-24 11:26:39.0,1
3623,8305,Hal F.Rosenbluth,N/A,1970-01-01 00:00:00.0,ACT,2018-04-23 10:13:07.0,2018-04-23 10:13:07.0,2018-04-24 11:26:39.0,1
3624,8308,Nhóm 4.0,N/A,1970-01-01 00:00:00.0,ACT,2018-04-24 13:54:06.0,2018-04-24 13:54:06.0,2018-04-24 23:29:29.0,1
3625,8311,Ân Tứ Giải Thoát,N/A,1970-01-01 00:00:00.0,ACT,2018-05-02 08:33:15.0,2018-12-03 17:48:35.0,2018-12-03 23:21:13.0,1
3626,8319,Tim Clark & Bruce Hazen,N/A,1970-01-01 00:00:00.0,ACT,2018-05-02 09:18:34.0,2018-05-02 09:18:34.0,2018-05-02 23:28:15.0,1
3627,8317,Vũ Thị Thu Hiền,N/A,1970-01-01 00:00:00.0,ACT,2018-05-02 08:59:25.0,2018-05-02 08:59:25.0,2018-05-02 23:28:15.0,1
3628,8314,Lawrence A. Cunningham,N/A,1970-01-01 00:00:00.0,ACT,2018-05-02 08:33:49.0,2018-05-02 08:33:49.0,2018-05-02 23:28:15.0,1
3629,8320,Harry Dolan,N/A,1970-01-01 00:00:00.0,ACT,2018-05-02 09:31:01.0,2018-05-02 09:32:58.0,2018-05-02 23:28:15.0,1
